Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-January-2016,94.60,95.50,92.65,93.35,94.090958904109589041,5475,95,515148.00,3875,70.78,2.85,-1.25
11-January-2016,93.90,98.00,92.75,94.65,94.407420792675581255,8301,123,783676.00,3003,36.18,5.25,0.75
8-January-2016,95.90,96.30,92.75,93.90,94.612651248276918364,6529,154,617726.00,3589,54.97,3.55,-2.00
7-January-2016,95.95,96.95,93.75,94.45,95.198303287380699893,8487,153,807948.00,5900,69.52,3.20,-1.50
6-January-2016,99.55,100.90,97.00,97.65,98.813430159584005737,22308,397,2204330.00,11226,50.32,3.90,-1.90
5-January-2016,97.85,99.80,97.20,98.20,98.904429211705773793,15172,179,1500578.00,10098,66.56,2.60,0.35
4-January-2016,99.00,100.50,96.90,98.30,98.695789681755287606,15177,288,1497906.00,7399,48.75,3.60,-0.70
1-January-2016,100.75,102.00,99.50,99.90,100.568749669853679150,18931,301,1903867.00,7854,41.49,2.50,-0.85
31-December-2015,100.50,100.60,99.00,99.50,99.899486191393705844,6228,103,622174.00,4013,64.43,1.60,-1.00
30-December-2015,99.90,103.00,99.10,99.90,100.681550089562672025,22889,378,2304500.00,6394,27.93,3.90,0.00
29-December-2015,101.30,103.00,99.00,99.20,100.838720448777881661,14974,219,1509959.00,6957,46.46,4.00,-2.10
28-December-2015,101.00,102.70,97.00,101.00,100.888213052770014795,12166,294,1227406.00,6106,50.19,5.70,0.00
24-December-2015,101.90,102.90,100.10,100.50,101.103043008703386061,15741,326,1591463.00,5304,33.70,2.80,-1.40
23-December-2015,105.80,105.80,100.30,101.60,102.016665827501132873,39722,692,4052306.00,10859,27.34,5.50,-4.20
22-December-2015,100.20,101.00,98.30,99.00,99.439551011653678415,13987,208,1390861.00,6766,48.37,2.70,-1.20
21-December-2015,100.00,101.90,98.80,99.30,99.946673155808941111,14383,244,1437533.00,4387,30.50,3.10,-0.70
18-December-2015,101.00,102.80,98.30,98.80,99.837013830518835485,13087,202,1306567.00,5499,42.02,4.50,-2.20
17-December-2015,102.70,104.00,98.80,100.10,101.167466871519108891,20828,385,2107116.00,6383,30.65,5.20,-2.60
16-December-2015,101.00,104.30,98.20,99.60,101.839589294731526679,29705,527,3025145.00,12055,40.58,6.10,-1.40
15-December-2015,99.00,101.90,97.00,97.80,98.175486753909990424,15665,299,1537919.00,8062,51.47,4.90,-1.20
14-December-2015,97.30,100.90,97.00,98.00,98.416868932038834951,18128,711,1784101.00,9778,53.94,3.90,0.70
11-December-2015,100.40,100.40,96.00,96.80,98.054503976817313027,16219,356,1590346.00,9204,56.75,4.40,-3.60
10-December-2015,98.20,101.00,95.80,99.80,98.978573712823792772,9381,251,928518.00,5010,53.41,5.20,1.60
9-December-2015,101.20,103.80,96.60,97.70,99.091557388130323103,29588,583,2931921.00,17835,60.28,7.20,-3.50
8-December-2015,104.30,105.20,100.70,101.30,102.872106104565101545,16889,436,1737407.00,7475,44.26,4.50,-3.00
7-December-2015,106.00,106.90,104.80,105.90,105.926648654057840488,9993,315,1058525.00,3015,30.17,2.10,-0.10
4-December-2015,103.40,111.70,101.90,105.20,106.924612222614727512,62278,1127,6659051.00,18145,29.14,9.80,1.80
3-December-2015,105.20,106.60,102.50,103.30,104.451330594749062332,16797,322,1754469.00,8293,49.37,4.10,-1.90
2-December-2015,108.20,110.50,104.00,105.80,107.370765192314802262,81143,1407,8712386.00,18605,22.93,6.50,-2.40
1-December-2015,103.20,109.00,102.40,106.90,106.488552036199095022,132600,2340,14120382.00,35163,26.52,6.60,3.70
30-November-2015,99.95,105.50,98.00,102.80,102.441943593728573387,109385,1899,11205612.00,38380,35.09,7.50,2.85
27-November-2015,99.35,100.70,97.50,98.55,98.987088513044870084,56229,848,5565945.00,28735,51.10,3.20,-0.80
26-November-2015,97.85,102.00,95.90,99.20,98.666933803494149703,93585,1563,9233745.00,35367,37.79,6.10,1.35
24-November-2015,98.85,101.00,95.95,96.35,98.224183908045977011,21750,488,2136376.00,6922,31.83,5.05,-2.50
23-November-2015,99.15,100.70,97.70,98.40,98.958416756507007546,12986,222,1285074.00,7124,54.86,3.00,-0.75
20-November-2015,98.80,102.00,98.10,98.90,100.080886978402180750,19076,464,1909143.00,7528,39.46,3.90,0.10
19-November-2015,99.00,100.95,97.50,98.15,99.010300485500590473,15242,707,1509115.00,6082,39.90,3.45,-0.85
18-November-2015,102.50,102.50,96.60,97.40,99.492378172383037379,24666,568,2454079.00,9429,38.23,5.90,-5.10
17-November-2015,103.55,106.40,101.20,102.55,103.638921775108109118,80243,1297,8316298.00,30848,38.44,5.20,-1.00
16-November-2015,93.60,102.55,92.00,99.45,97.870902640579525417,47073,832,4607077.00,20648,43.86,10.55,5.85
13-November-2015,92.00,93.75,91.50,92.25,92.475716399838557782,14866,186,1374744.00,7712,51.88,2.25,0.25
11-November-2015,95.50,96.10,93.00,93.65,93.805125836989148002,4331,71,406270.00,3035,70.08,3.10,-1.85
10-November-2015,93.85,98.00,92.95,93.75,95.973408138954002228,26023,469,2497516.00,5283,20.30,5.05,-0.10
9-November-2015,90.00,95.00,88.20,93.00,91.383516627963019760,45646,532,4171292.00,25430,55.71,6.80,3.00
6-November-2015,95.00,95.85,90.10,92.10,93.203142358355816537,12602,240,1174546.00,7463,59.22,5.75,-2.90
5-November-2015,97.00,97.00,93.80,94.60,94.927135542980328752,18555,382,1761373.00,9219,49.68,3.20,-2.40
4-November-2015,97.60,98.50,95.85,96.05,96.829710699525485994,13066,264,1265177.00,4722,36.14,2.65,-1.55
3-November-2015,95.60,99.20,94.95,96.55,96.459513023782559456,24724,447,2384865.00,8863,35.85,4.25,0.95
2-November-2015,95.50,98.70,94.55,95.20,96.317163666346021712,21831,402,2102700.00,9088,41.63,4.15,-0.30
30-October-2015,98.00,99.90,93.50,95.50,96.287765740701710014,71169,1042,6852704.00,27357,38.44,6.40,-2.50
29-October-2015,100.50,100.50,96.30,97.40,97.823574091976246374,28964,433,2833362.00,17259,59.59,4.20,-3.10
28-October-2015,99.90,101.80,99.00,99.80,100.392670834231515412,23195,357,2328608.00,8733,37.65,2.80,-0.10
27-October-2015,101.20,102.50,98.00,99.40,100.295542472666105971,11890,263,1192514.00,5292,44.51,4.50,-1.80
26-October-2015,103.40,104.40,99.30,101.30,101.819410477538936800,23307,407,2373105.00,7561,32.44,5.10,-2.10
23-October-2015,101.50,104.90,101.50,102.50,103.327239623973544383,26913,355,2780846.00,9907,36.81,3.40,1.00
21-October-2015,104.20,105.60,100.90,102.00,102.727238875442189536,21484,296,2206992.00,12995,60.49,4.70,-2.20
20-October-2015,104.20,106.30,103.00,103.40,104.708090331067748300,22805,368,2387868.00,8930,39.16,3.30,-0.80
19-October-2015,103.80,104.80,102.60,103.30,103.461126871835386217,27847,376,2881082.00,16133,57.93,2.20,-0.50
16-October-2015,105.10,105.40,102.00,103.30,103.610314145632830942,16521,245,1711746.00,7610,46.06,3.40,-1.80
15-October-2015,104.60,106.50,103.70,104.30,105.223155072668265838,14174,397,1491433.00,3386,23.89,2.80,-0.30
14-October-2015,104.60,106.80,102.70,103.30,104.353328489692126055,22022,352,2298069.00,13371,60.72,4.10,-1.30
13-October-2015,105.10,107.00,103.10,104.10,105.003323808968452971,17149,343,1800702.00,6574,38.33,3.90,-1.00
12-October-2015,106.00,109.60,103.70,104.80,106.857088132390121817,39157,748,4184203.00,10097,25.79,5.90,-1.20
9-October-2015,106.90,108.00,103.20,105.30,106.151871368733954870,22203,360,2356890.00,9926,44.71,4.80,-1.60
8-October-2015,107.20,108.40,104.20,105.20,106.010604849453770317,18765,378,1989289.00,9174,48.89,4.20,-2.00
7-October-2015,106.70,110.00,106.70,107.70,108.450975081256771397,36920,611,4004010.00,13693,37.09,3.30,1.00
6-October-2015,106.10,109.00,105.80,107.50,107.432304761904761904,39375,666,4230147.00,13444,34.14,3.20,1.40
5-October-2015,104.90,108.50,103.70,105.80,106.421096239643084767,31380,746,3339494.00,6897,21.98,4.80,0.90
1-October-2015,105.40,106.00,103.10,103.50,104.069429241594996090,12790,282,1331048.00,5613,43.89,2.90,-1.90
30-September-2015,103.90,107.10,103.00,104.20,104.388093927719684461,21804,601,2276078.00,6516,29.88,4.10,0.30
29-September-2015,102.00,105.50,100.50,103.80,103.630486571158176418,30643,798,3175549.00,9187,29.98,5.00,1.80
28-September-2015,101.90,109.20,101.90,104.30,106.197511705685618729,74750,1173,7938264.00,26307,35.19,7.30,2.40
24-September-2015,103.00,103.70,98.50,99.80,100.608940991207733694,22861,412,2300021.00,13430,58.75,5.20,-3.20
23-September-2015,98.80,105.70,98.80,103.10,102.966732764761373043,51943,1006,5348401.00,19371,37.29,6.90,4.30
22-September-2015,105.40,106.90,98.20,99.90,103.715024204702627939,57840,1019,5998877.00,27702,47.89,8.70,-5.50
21-September-2015,95.20,104.80,93.80,103.40,101.297735417460922607,65575,1030,6642599.00,32512,49.58,11.00,8.20
18-September-2015,95.80,98.20,94.20,95.40,96.902201694991255997,22301,474,2161016.00,9361,41.98,4.00,-0.40
16-September-2015,97.00,97.00,93.60,94.20,95.446887367296940762,15919,351,1519419.00,6101,38.33,3.40,-2.80
15-September-2015,95.50,97.20,93.20,94.70,95.482339955849889624,13590,366,1297605.00,6297,46.34,4.00,-0.80
14-September-2015,94.60,96.40,94.20,95.10,95.066875716094795875,16583,316,1576494.00,5755,34.70,2.20,0.50
11-September-2015,98.40,101.00,93.20,94.10,96.638323662153449387,38775,755,3747151.00,15921,41.06,7.80,-4.30
10-September-2015,92.20,99.30,89.70,97.20,95.585322145387080452,47432,817,4533803.00,20985,44.24,9.60,5.00
9-September-2015,96.00,97.70,93.00,94.40,95.363944652613510288,47771,760,4555631.00,22558,47.22,4.70,-1.60
8-September-2015,93.50,94.50,86.90,92.20,91.041984683365512951,77171,1068,7025801.00,30486,39.50,7.60,-1.30
7-September-2015,96.00,97.90,91.70,92.80,93.974277466022251775,30829,570,2897133.00,13833,44.87,6.20,-3.20
4-September-2015,99.40,100.00,92.50,94.80,95.101486010603304825,51682,1093,4915035.00,18839,36.45,7.50,-4.60
3-September-2015,102.30,103.30,99.30,100.50,101.322609472743521000,12309,285,1247180.00,6496,52.77,4.00,-1.80
2-September-2015,100.00,103.20,99.00,100.00,100.926839164767939074,32039,711,3233595.00,12414,38.75,4.20,0.00
1-September-2015,101.90,105.00,93.00,98.60,99.572914934885009697,72180,1073,7187173.00,37623,52.12,12.00,-3.30
31-August-2015,103.90,107.50,102.00,103.00,104.590297199537606741,26817,653,2804798.00,8882,33.12,5.50,-0.90
28-August-2015,105.10,110.00,101.10,102.80,105.834507130925299465,119129,1855,12607959.00,41201,34.59,8.90,-2.30
27-August-2015,98.00,103.20,97.00,101.90,100.832959248986558566,117175,1792,11815102.00,27051,23.09,6.20,3.90
26-August-2015,92.60,98.70,90.70,93.90,95.593145780051150895,48875,917,4672115.00,22541,46.12,8.00,1.30
25-August-2015,96.30,98.00,83.00,94.80,91.846359617328446137,97943,1182,8995708.00,34138,34.85,15.00,-1.50
24-August-2015,103.30,105.80,88.00,93.20,98.130624678422751298,171032,1652,16783477.00,66177,38.69,17.80,-10.10
21-August-2015,113.00,113.00,107.00,109.90,109.871416679673274023,76884,974,8447354.00,32977,42.89,6.00,-3.10
20-August-2015,113.70,119.00,111.60,113.60,116.461897470899666107,108418,1361,12626566.00,35715,32.94,7.40,-0.10
19-August-2015,116.40,116.40,112.90,113.60,114.135860424713992644,54107,653,6175549.00,24110,44.56,3.50,-2.80
18-August-2015,116.40,120.90,113.00,115.70,116.688061635246270776,144333,1840,16841938.00,41782,28.95,7.90,-0.70
17-August-2015,103.20,118.00,101.70,115.10,111.980736427646176142,233913,3605,26193750.00,72371,30.94,16.30,11.90
14-August-2015,110.00,110.00,101.00,104.50,104.670520871302478164,216733,2227,22685556.00,90812,41.90,9.00,-5.50
13-August-2015,121.10,123.90,113.20,114.30,118.342801691858196124,94807,1250,11219726.00,35218,37.15,10.70,-6.80
12-August-2015,120.90,126.00,117.70,118.40,121.852024645936301779,90238,1165,10995683.00,36658,40.62,8.30,-2.50
11-August-2015,121.00,127.50,120.90,122.10,124.485328541366183529,169172,2534,21059432.00,46619,27.56,6.60,1.10
10-August-2015,117.00,126.00,117.00,120.80,122.805425540650497540,133959,1848,16450892.00,52578,39.25,9.00,3.80
7-August-2015,118.00,124.40,116.50,117.70,120.648448568129519379,122113,1633,14732744.00,31600,25.88,7.90,-0.30
6-August-2015,121.80,121.90,117.10,117.80,118.931084890884410566,47885,735,5695015.00,24483,51.13,4.80,-4.00
5-August-2015,127.70,127.70,120.10,121.00,123.462389014152685953,78501,1082,9691921.00,33247,42.35,7.60,-6.70
4-August-2015,120.70,127.90,118.30,124.30,123.858929957039308086,211356,2863,26178328.00,63865,30.22,9.60,3.60
3-August-2015,124.60,124.60,117.20,118.30,120.718049707999456743,80993,1291,9777317.00,34450,42.53,7.40,-6.30
31-July-2015,115.85,125.50,112.10,123.85,120.738738538729658326,270258,3802,32630610.00,87473,32.37,13.40,8.00
30-July-2015,121.00,125.55,112.00,115.85,117.990612071228759471,110461,1559,13033361.00,48525,43.93,13.55,-5.15
29-July-2015,126.00,128.40,119.60,120.10,123.928434689114415335,114399,1609,14177289.00,49115,42.93,8.80,-5.90
28-July-2015,121.00,128.50,120.40,123.95,124.798025360565288936,258275,3507,32232210.00,52959,20.50,8.10,2.95
27-July-2015,119.90,124.90,116.00,120.85,121.061029624735987398,307277,4516,37199270.00,79544,25.89,8.90,0.95
24-July-2015,112.00,121.40,112.00,118.10,116.427280165075469087,332454,4077,38706715.00,102324,30.78,9.40,6.10
23-July-2015,107.00,118.30,107.00,110.90,113.402162718846549948,662222,8533,75097407.00,177653,26.83,11.30,3.90
22-July-2015,94.10,110.00,94.10,106.50,103.672947930365646411,499581,7566,51793035.00,143690,28.76,15.90,12.40
21-July-2015,94.70,98.00,92.20,92.90,94.865672362197123274,82872,1049,7861708.00,28540,34.44,5.80,-1.80
20-July-2015,91.25,95.50,90.55,93.80,93.819068103051535159,106471,1573,9989010.00,43028,40.41,4.95,2.55
17-July-2015,99.75,99.80,91.65,92.25,94.765676212349577741,167196,1865,15844442.00,83130,49.72,8.15,-7.50
16-July-2015,91.00,99.50,89.50,98.05,96.505352556447997452,477342,6430,46066058.00,122717,25.71,10.00,7.05
15-July-2015,85.00,95.15,85.00,92.80,90.867730228921036835,181591,2460,16500762.00,72162,39.74,10.15,7.80
14-July-2015,82.50,84.40,81.20,83.95,83.290010632373044402,39502,771,3290122.00,13289,33.64,3.20,1.45
13-July-2015,84.05,84.05,80.50,81.85,82.141544593405455768,38638,493,3173785.00,23192,60.02,3.55,-2.20
10-July-2015,85.00,88.40,81.20,85.30,85.099797052854495720,33999,597,2893308.00,13010,38.27,7.20,0.30
9-July-2015,89.00,89.75,85.00,85.40,87.601678240740740740,17280,287,1513757.00,6897,39.91,4.75,-3.60
8-July-2015,86.75,89.90,86.00,87.40,87.642366945361054315,49397,804,4329270.00,10506,21.27,3.90,0.65
7-July-2015,89.90,94.50,87.35,88.40,91.491688043442049505,90051,1120,8238918.00,33516,37.22,7.15,-1.50
6-July-2015,84.80,91.20,82.30,89.65,87.984449098327784744,157097,2039,13822093.00,35429,22.55,8.90,4.85
3-July-2015,81.60,91.35,81.00,88.75,88.517996656829996189,359539,4301,31825672.00,95867,26.66,10.35,7.15
2-July-2015,75.50,84.15,75.50,81.40,81.170549910542483880,148115,2115,12022576.00,52106,35.18,8.65,5.90
1-July-2015,74.00,78.80,74.00,75.85,76.808595445755554678,25339,490,1946253.00,10129,39.97,4.80,1.85
30-June-2015,71.05,76.40,70.00,74.65,74.079342517676215467,27438,577,2032589.00,11196,40.80,6.40,3.60
29-June-2015,71.00,71.00,65.00,69.80,68.266082078954842374,28168,397,1922919.00,14174,50.32,6.00,-1.20
26-June-2015,75.55,76.00,72.10,73.25,73.890143737166324435,18506,340,1367411.00,8903,48.11,3.90,-2.30
25-June-2015,72.70,81.10,70.85,76.45,77.930353313015012981,194898,3038,15188470.00,43593,22.37,10.25,3.75
24-June-2015,63.85,72.80,63.80,70.65,69.671185483301560403,14163,315,986753.00,7342,51.84,9.00,6.80
23-June-2015,64.60,65.00,62.50,63.95,63.910101946246524559,7553,132,482713.00,5417,71.72,2.50,-0.65
22-June-2015,62.00,64.90,62.00,63.60,63.345470692717584369,3378,74,213981.00,2352,69.63,2.90,1.60
19-June-2015,61.95,62.90,61.95,62.00,62.187037037037037037,1620,20,100743.00,1275,78.70,0.95,0.05
18-June-2015,61.85,62.00,61.00,62.00,61.650747356908494349,2743,13,169108.00,2732,99.60,1.00,0.15
17-June-2015,62.00,62.00,61.00,61.50,61.706442166910688140,1366,22,84291.00,1257,92.02,1.00,-0.50
16-June-2015,60.00,60.30,60.00,60.30,60.200000000000000000,75,3,4515.00,75,100.00,0.30,0.30
15-June-2015,60.80,60.80,60.00,60.00,60.554635761589403973,604,4,36575.00,604,100.00,0.80,-0.80
12-June-2015,59.60,61.50,59.00,60.50,59.657847533632286995,2230,23,133037.00,1500,67.26,2.50,0.90
11-June-2015,60.65,60.65,58.55,59.05,59.554252199413489736,682,13,40616.00,581,85.19,2.10,-1.60
10-June-2015,62.30,63.00,59.10,60.30,60.865055196041111534,5254,50,319785.00,4825,91.83,3.90,-2.00
9-June-2015,61.75,62.50,61.00,61.05,61.885290148448043184,2964,26,183428.00,2450,82.66,1.50,-0.70
8-June-2015,60.60,65.70,58.85,62.35,62.141058521799953369,4289,138,266523.00,1902,44.35,6.85,1.75
5-June-2015,62.30,62.30,59.65,60.05,61.000000000000000000,1100,10,67100.00,700,63.64,2.65,-2.25
4-June-2015,60.80,61.50,59.30,59.45,60.289617486338797814,2379,24,143429.00,2097,88.15,2.20,-1.35
3-June-2015,62.00,62.00,57.25,58.75,59.814650388457269700,6307,100,377251.00,4531,71.84,4.75,-3.25
2-June-2015,62.65,62.65,62.30,62.35,62.430513595166163141,662,11,41329.00,562,84.89,0.35,-0.30
1-June-2015,63.90,63.90,62.05,62.60,63.242680776014109347,2835,31,179293.00,1950,68.78,1.85,-1.30
29-May-2015,63.00,64.00,63.00,63.80,63.418390804597701149,870,9,55174.00,750,86.21,1.00,0.80
28-May-2015,62.05,63.50,62.05,62.20,62.560975609756097560,861,27,53865.00,591,68.64,1.45,0.15
27-May-2015,63.20,63.80,61.70,63.40,62.952048823016564952,1147,46,72206.00,752,65.56,2.10,0.20
26-May-2015,63.00,63.90,62.65,63.00,63.086904761904761904,840,25,52993.00,757,90.12,1.25,0.00
25-May-2015,64.50,64.75,63.00,63.30,63.983231083844580777,2445,35,156439.00,1256,51.37,1.75,-1.20
22-May-2015,63.35,65.00,63.30,64.00,64.088865096359743040,934,15,59859.00,552,59.10,1.70,0.65
21-May-2015,65.00,65.00,63.15,63.85,63.956100342075256556,1754,27,112179.00,779,44.41,1.85,-1.15
20-May-2015,65.85,65.90,63.00,64.00,65.216776149570490146,1979,33,129064.00,1542,77.92,2.90,-1.85
19-May-2015,65.00,65.75,64.25,64.75,64.887890884896872920,3006,41,195053.00,1641,54.59,1.50,-0.25
18-May-2015,67.60,68.00,65.00,65.05,66.274824886691388545,2427,33,160849.00,1524,62.79,3.00,-2.55
15-May-2015,63.50,68.95,63.10,66.65,65.848484848484848484,13827,192,910487.00,5310,38.40,5.85,3.15
14-May-2015,65.00,65.00,62.10,63.65,63.748622934401602403,1997,30,127306.00,1635,81.87,2.90,-1.35
13-May-2015,67.20,67.20,64.50,65.00,65.188381033746262281,2341,20,152606.00,1701,72.66,2.70,-2.20
12-May-2015,68.70,68.80,65.85,66.20,67.705710491367861885,3765,63,254912.00,2325,61.75,2.95,-2.50
11-May-2015,65.30,68.20,65.00,66.45,66.423582006146968426,7158,224,475460.00,2474,34.56,3.20,1.15
8-May-2015,65.10,66.00,63.75,64.20,64.861040068201193520,1173,47,76082.00,626,53.37,2.25,-0.90
7-May-2015,65.55,66.90,63.10,63.15,63.818635170603674540,3810,90,243149.00,2295,60.24,3.80,-2.40
6-May-2015,67.00,67.00,65.00,65.60,65.677611940298507462,2680,61,176016.00,2305,86.01,2.00,-1.40
5-May-2015,67.50,68.55,67.00,68.00,68.157684630738522954,2004,49,136588.00,1501,74.90,1.55,0.50
4-May-2015,69.00,69.30,66.05,67.75,68.513565891472868217,2580,59,176765.00,882,34.19,3.25,-1.25
30-April-2015,67.70,68.50,67.05,68.15,67.924326833797585886,2154,74,146309.00,1062,49.30,1.45,0.45
29-April-2015,65.50,67.45,65.00,65.50,66.329984135378106821,3782,122,250860.00,2420,63.99,2.45,0.00
28-April-2015,63.20,65.00,63.10,63.60,63.908917501192179303,2097,46,134017.00,1971,93.99,1.90,0.40
27-April-2015,67.05,67.05,63.20,63.95,64.770777988614800759,2635,129,170671.00,1732,65.73,3.85,-3.10
24-April-2015,69.00,69.00,65.05,66.20,67.930838465182378019,4222,79,286804.00,3156,74.75,3.95,-2.80
23-April-2015,69.90,70.90,68.00,68.15,69.821530904625460499,2443,83,170574.00,1259,51.53,2.90,-1.75
22-April-2015,70.00,70.00,67.00,68.10,68.138113207547169811,2650,42,180566.00,1525,57.55,3.00,-1.90
21-April-2015,67.95,70.00,67.95,68.55,69.067611075338055376,1553,54,107262.00,1082,69.67,2.05,0.60
20-April-2015,70.10,70.10,67.55,68.20,69.244261119081779053,2788,70,193053.00,1960,70.30,2.55,-1.90
17-April-2015,69.20,73.40,69.20,71.15,72.027954957083234900,12699,390,914683.00,5301,41.74,4.20,1.95
16-April-2015,71.05,71.05,69.00,69.90,70.309774796358409199,4174,102,293473.00,3349,80.23,2.05,-1.15
15-April-2015,71.40,72.25,70.30,71.05,71.424843304843304843,8775,205,626753.00,5206,59.33,1.95,-0.35
13-April-2015,71.10,72.25,70.70,71.15,71.489164086687306501,2907,111,207819.00,1895,65.19,1.55,0.05
10-April-2015,71.40,72.00,70.15,70.95,71.376681614349775784,6244,177,445676.00,2911,46.62,1.85,-0.45
9-April-2015,72.00,72.75,70.00,70.60,71.269667896678966789,6775,129,482852.00,4778,70.52,2.75,-1.40
8-April-2015,71.70,72.75,71.00,71.40,71.576667448588630854,12789,314,915394.00,10764,84.17,1.75,-0.30
